"","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"247","bednet",83.23,0.00562342863423714,"MALE","2010","DHS","GASABO",2,"Use Bednets",11,83.23
"248","bednet",85.49,0.0504022708016955,"FEMALE","2010","DHS","GASABO",2,"Use Bednets",11,85.49
"249","bednet",84.39,0.0281164962551974,"RURAL","2010","DHS","GASABO",2,"Use Bednets",11,84.39
"250","bednet",100,0,"POOREST","2010","DHS","GASABO",2,"Use Bednets",11,100
"251","bednet",43.98,0.222124399949372,"POORER","2010","DHS","GASABO",2,"Use Bednets",11,43.98
"252","bednet",72.17,0.143559308690533,"MIDDLE","2010","DHS","GASABO",2,"Use Bednets",11,72.17
"253","bednet",100,0,"RICHER","2010","DHS","GASABO",2,"Use Bednets",11,100
"254","bednet",85.97,0.0347421825809719,"RICHEST","2010","DHS","GASABO",2,"Use Bednets",11,85.97
"255","one.or.more.antenatal",94.33,0.0491116171738706,"TOTAL","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,94.33
"256","one.or.more.antenatal",87.15,0.0918667882023647,"MALE","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,87.15
"257","one.or.more.antenatal",100,0,"FEMALE","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,100
"258","one.or.more.antenatal",94.33,0.0491116171738706,"RURAL","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,94.33
"259","one.or.more.antenatal",100,0,"POORER","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,100
"260","one.or.more.antenatal",58.17,0.486658621037488,"MIDDLE","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,58.17
"261","one.or.more.antenatal",100,0,"RICHER","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,100
"262","one.or.more.antenatal",100,0,"RICHEST","2010","DHS","GASABO",2,"One or More Antenatal Visits",15,100
"263","four.antenatal",36.21,0.156264236462316,"TOTAL","2010","DHS","GASABO",2,"Four Antenatal Visits",16,36.21
"264","four.antenatal",34.64,0.0689000911517735,"MALE","2010","DHS","GASABO",2,"Four Antenatal Visits",16,34.64
"265","four.antenatal",37.45,0.228529700454063,"FEMALE","2010","DHS","GASABO",2,"Four Antenatal Visits",16,37.45
"266","four.antenatal",36.21,0.156264236462316,"RURAL","2010","DHS","GASABO",2,"Four Antenatal Visits",16,36.21
"267","four.antenatal",41.01,0.483840775296901,"POORER","2010","DHS","GASABO",2,"Four Antenatal Visits",16,41.01
"268","four.antenatal",0,0,"MIDDLE","2010","DHS","GASABO",2,"Four Antenatal Visits",16,0
"269","four.antenatal",100,0,"RICHER","2010","DHS","GASABO",2,"Four Antenatal Visits",16,100
"270","four.antenatal",37.38,0.22028898055606,"RICHEST","2010","DHS","GASABO",2,"Four Antenatal Visits",16,37.38
"271","met.need.contraceptive",65.09,0.101384966529836,"TOTAL","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,65.09
"272","met.need.contraceptive",65.09,0.101384966529836,"RURAL","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,65.09
"273","met.need.contraceptive",0,0,"POOREST","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,0
"274","met.need.contraceptive",100,0,"POORER","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,100
"275","met.need.contraceptive",0,0,"MIDDLE","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,0
"276","met.need.contraceptive",100,0,"RICHER","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,100
"277","met.need.contraceptive",68.14,0.2073603322701,"RICHEST","2010","DHS","GASABO",2,"Met Need for Contraceptive",17,68.14
"278","skilled.delivery",81.46,0.0372185211766847,"TOTAL","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,81.46
"279","skilled.delivery",83.33,1.38777878078145e-17,"MALE","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,83.33
"280","skilled.delivery",79.86,0.0691201107567001,"FEMALE","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,79.86
"281","skilled.delivery",81.46,0.0372185211766847,"RURAL","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,81.46
"282","skilled.delivery",58.99,0.483840775296901,"POORER","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,58.99
"283","skilled.delivery",45.06,0.292066343301956,"MIDDLE","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,45.06
"284","skilled.delivery",100,0,"RICHER","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,100
"285","skilled.delivery",88.89,8.67361737988404e-18,"RICHEST","2010","DHS","GASABO",2,"Skilled Individual at Delivery of Child",NA,88.89
"286","mal.nourished.children",47.78,0.0266698648987122,"TOTAL","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,52.22
"287","mal.nourished.children",60,6.93889390390723e-18,"MALE","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,40
"288","mal.nourished.children",36.84,0.0797940099157339,"FEMALE","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,63.16
"289","mal.nourished.children",47.78,0.0266698648987122,"RURAL","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,52.22
"290","mal.nourished.children",69.03,0.0338407386335622,"POOREST","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,30.97
"291","mal.nourished.children",19.05,0.163251296649614,"POORER","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,80.95
"292","mal.nourished.children",0,0,"MIDDLE","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,100
"293","mal.nourished.children",0,0,"RICHER","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,100
"294","mal.nourished.children",0,0,"RICHEST","2010","DHS","GATSIBO",1,"Under 5 Malnutrition",3,100
"295","underweight",18,0.00231922954595502,"TOTAL","2010","DHS","GATSIBO",1,"Underweight",4,82
"296","underweight",20.1,0.0164809148110794,"FEMALE","2010","DHS","GATSIBO",1,"Underweight",4,79.9
"297","underweight",15.87,0.0232945095676131,"MALE","2010","DHS","GATSIBO",1,"Underweight",4,84.13
"298","underweight",18,0.00231922954595502,"RURAL","2010","DHS","GATSIBO",1,"Underweight",4,82
"299","underweight",20.35,0.0522471398712187,"POOREST","2010","DHS","GATSIBO",1,"Underweight",4,79.65
"300","underweight",24.52,0.0678537865040281,"POORER","2010","DHS","GATSIBO",1,"Underweight",4,75.48
"301","underweight",15.1,0.121075445935173,"MIDDLE","2010","DHS","GATSIBO",1,"Underweight",4,84.9
"302","underweight",14.46,2.08166817117217e-17,"RICHER","2010","DHS","GATSIBO",1,"Underweight",4,85.54
"303","underweight",0,0,"RICHEST","2010","DHS","GATSIBO",1,"Underweight",4,100
"304","overweight",0,0,"TOTAL","2010","DHS","GATSIBO",1,"Overweight",5,100
"305","overweight",0,0,"FEMALE","2010","DHS","GATSIBO",1,"Overweight",5,100
"306","overweight",0,0,"MALE","2010","DHS","GATSIBO",1,"Overweight",5,100
"307","overweight",0,0,"RURAL","2010","DHS","GATSIBO",1,"Overweight",5,100
"308","overweight",0,0,"POOREST","2010","DHS","GATSIBO",1,"Overweight",5,100
"309","overweight",0,0,"POORER","2010","DHS","GATSIBO",1,"Overweight",5,100
"310","overweight",0,0,"MIDDLE","2010","DHS","GATSIBO",1,"Overweight",5,100
"311","overweight",0,0,"RICHER","2010","DHS","GATSIBO",1,"Overweight",5,100
"312","overweight",0,0,"RICHEST","2010","DHS","GATSIBO",1,"Overweight",5,100
"313","bednet",81.07,0.00245752663435188,"TOTAL","2010","DHS","GATSIBO",2,"Use Bednets",11,81.07
"314","bednet",80.86,0.0246333748254834,"MALE","2010","DHS","GATSIBO",2,"Use Bednets",11,80.86
"315","bednet",81.24,0.0153542549358223,"FEMALE","2010","DHS","GATSIBO",2,"Use Bednets",11,81.24
"316","bednet",81.07,0.00245752663435188,"RURAL","2010","DHS","GATSIBO",2,"Use Bednets",11,81.07
"317","bednet",78.98,0.0026887573419108,"POOREST","2010","DHS","GATSIBO",2,"Use Bednets",11,78.98
"318","bednet",76.65,0.108656004719467,"POORER","2010","DHS","GATSIBO",2,"Use Bednets",11,76.65
"319","bednet",92.4,0.0519048956874369,"MIDDLE","2010","DHS","GATSIBO",2,"Use Bednets",11,92.4
"320","bednet",72,6.93889390390723e-18,"RICHER","2010","DHS","GATSIBO",2,"Use Bednets",11,72
"321","bednet",93.8,0.0778918844171086,"RICHEST","2010","DHS","GATSIBO",2,"Use Bednets",11,93.8
"322","one.or.more.antenatal",100,0,"TOTAL","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"323","one.or.more.antenatal",100,0,"MALE","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"324","one.or.more.antenatal",100,0,"FEMALE","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"325","one.or.more.antenatal",100,0,"RURAL","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"326","one.or.more.antenatal",100,0,"POOREST","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"327","one.or.more.antenatal",100,0,"POORER","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"328","one.or.more.antenatal",100,0,"MIDDLE","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"329","one.or.more.antenatal",100,0,"RICHER","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"330","one.or.more.antenatal",100,0,"RICHEST","2010","DHS","GATSIBO",2,"One or More Antenatal Visits",15,100
"331","four.antenatal",19.61,0.0664383240062654,"TOTAL","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,19.61
"332","four.antenatal",30,0.130907651683939,"MALE","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,30
"333","four.antenatal",11.72,0.00684947028516773,"FEMALE","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,11.72
"334","four.antenatal",19.61,0.0664383240062654,"RURAL","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,19.61
"335","four.antenatal",21.43,0.133594219572243,"POOREST","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,21.43
"336","four.antenatal",40.47,0.0816256521905726,"POORER","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,40.47
"337","four.antenatal",0,0,"MIDDLE","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,0
"338","four.antenatal",0,0,"RICHER","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,0
"339","four.antenatal",0,0,"RICHEST","2010","DHS","GATSIBO",2,"Four Antenatal Visits",16,0
"340","met.need.contraceptive",55.9,0.106036471785545,"TOTAL","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,55.9
"341","met.need.contraceptive",55.9,0.106036471785545,"RURAL","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,55.9
"342","met.need.contraceptive",60.72,0.137778697368956,"POOREST","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,60.72
"343","met.need.contraceptive",50,0,"POORER","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,50
"344","met.need.contraceptive",32.01,0.230361294130802,"MIDDLE","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,32.01
"345","met.need.contraceptive",50,0,"RICHER","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,50
"346","met.need.contraceptive",65.39,0.213066876955564,"RICHEST","2010","DHS","GATSIBO",2,"Met Need for Contraceptive",17,65.39
"347","skilled.delivery",43.2,0.00307219134046596,"TOTAL","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,43.2
"348","skilled.delivery",45.29,0.049828743004699,"MALE","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,45.29
"349","skilled.delivery",41.46,0.0342682224495603,"FEMALE","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,41.46
"350","skilled.delivery",43.2,0.00307219134046596,"RURAL","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,43.2
"351","skilled.delivery",28.83,0.140205380097822,"POOREST","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,28.83
"352","skilled.delivery",42.68,0.307148392174403,"POORER","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,42.68
"353","skilled.delivery",67.99,0.230361294130802,"MIDDLE","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,67.99
"354","skilled.delivery",100,0,"RICHER","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,100
"355","skilled.delivery",75,0,"RICHEST","2010","DHS","GATSIBO",2,"Skilled Individual at Delivery of Child",NA,75
"356","mal.nourished.children",49.51,0.311192297515823,"TOTAL","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,50.49
"357","mal.nourished.children",66.43,0.148632334740124,"MALE","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,33.57
"358","mal.nourished.children",27.93,0.402593652310397,"FEMALE","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,72.07
"359","mal.nourished.children",49.51,0.311192297515823,"RURAL","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,50.49
"360","mal.nourished.children",49.21,0.499875311913918,"POOREST","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,50.79
"361","mal.nourished.children",49.21,0.499875311913918,"POORER","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,50.79
"362","mal.nourished.children",66.14,0.333250207942612,"MIDDLE","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,33.86
"363","mal.nourished.children",25.2,0.123018493659114,"RICHER","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,74.8
"364","mal.nourished.children",0,0,"RICHEST","2010","DHS","GICUMBI",1,"Under 5 Malnutrition",3,100
"365","underweight",6.45,0.0144988849972459,"TOTAL","2010","DHS","GICUMBI",1,"Underweight",4,93.55
"366","underweight",0,0,"FEMALE","2010","DHS","GICUMBI",1,"Underweight",4,100
"367","underweight",13.67,0.0205379005101814,"MALE","2010","DHS","GICUMBI",1,"Underweight",4,86.33
"368","underweight",6.45,0.0144988849972459,"RURAL","2010","DHS","GICUMBI",1,"Underweight",4,93.55
"369","underweight",0,0,"POOREST","2010","DHS","GICUMBI",1,"Underweight",4,100
"370","underweight",14.23,0.0830834743832742,"POORER","2010","DHS","GICUMBI",1,"Underweight",4,85.77
"371","underweight",0,0,"MIDDLE","2010","DHS","GICUMBI",1,"Underweight",4,100
"372","underweight",9.69,0.0724194089108743,"RICHER","2010","DHS","GICUMBI",1,"Underweight",4,90.31
"373","underweight",0,0,"RICHEST","2010","DHS","GICUMBI",1,"Underweight",4,100
"374","overweight",0,0,"TOTAL","2010","DHS","GICUMBI",1,"Overweight",5,100
"375","overweight",0,0,"FEMALE","2010","DHS","GICUMBI",1,"Overweight",5,100
"376","overweight",0,0,"MALE","2010","DHS","GICUMBI",1,"Overweight",5,100
"377","overweight",0,0,"RURAL","2010","DHS","GICUMBI",1,"Overweight",5,100
"378","overweight",0,0,"POOREST","2010","DHS","GICUMBI",1,"Overweight",5,100
"379","overweight",0,0,"POORER","2010","DHS","GICUMBI",1,"Overweight",5,100
"380","overweight",0,0,"MIDDLE","2010","DHS","GICUMBI",1,"Overweight",5,100
"381","overweight",0,0,"RICHER","2010","DHS","GICUMBI",1,"Overweight",5,100
"382","overweight",0,0,"RICHEST","2010","DHS","GICUMBI",1,"Overweight",5,100
"383","bednet",76.91,0.0301539374352905,"TOTAL","2010","DHS","GICUMBI",2,"Use Bednets",11,76.91
"384","bednet",77.77,0.00673877536724741,"MALE","2010","DHS","GICUMBI",2,"Use Bednets",11,77.77
"385","bednet",76.19,0.0500803477509704,"FEMALE","2010","DHS","GICUMBI",2,"Use Bednets",11,76.19
"386","bednet",76.91,0.0301539374352905,"RURAL","2010","DHS","GICUMBI",2,"Use Bednets",11,76.91
"387","bednet",72.86,0.13639189651682,"POOREST","2010","DHS","GICUMBI",2,"Use Bednets",11,72.86
"388","bednet",77.33,0.0748135174981223,"POORER","2010","DHS","GICUMBI",2,"Use Bednets",11,77.33
"389","bednet",77.6,0.00592444820243968,"MIDDLE","2010","DHS","GICUMBI",2,"Use Bednets",11,77.6
"390","bednet",94.21,0.0487471869876726,"RICHER","2010","DHS","GICUMBI",2,"Use Bednets",11,94.21
"391","bednet",46.85,0.328493622104793,"RICHEST","2010","DHS","GICUMBI",2,"Use Bednets",11,46.85
"392","one.or.more.antenatal",100,2.72743454804265e-17,"TOTAL","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"393","one.or.more.antenatal",100,0,"MALE","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"394","one.or.more.antenatal",100,0,"FEMALE","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"395","one.or.more.antenatal",100,2.72743454804265e-17,"RURAL","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"396","one.or.more.antenatal",100,0,"POOREST","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"397","one.or.more.antenatal",100,0,"POORER","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"398","one.or.more.antenatal",100,0,"MIDDLE","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"399","one.or.more.antenatal",100,0,"RICHER","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"400","one.or.more.antenatal",100,0,"RICHEST","2010","DHS","GICUMBI",2,"One or More Antenatal Visits",15,100
"401","four.antenatal",3.89,0.0293640149893035,"TOTAL","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,3.89
"402","four.antenatal",7.22,0.0505505032453697,"MALE","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,7.22
"403","four.antenatal",0,0,"FEMALE","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,0
"404","four.antenatal",3.89,0.0293640149893035,"RURAL","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,3.89
"405","four.antenatal",0,0,"POOREST","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,0
"406","four.antenatal",0,0,"POORER","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,0
"407","four.antenatal",0,0,"MIDDLE","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,0
"408","four.antenatal",20.25,0.158954464289678,"RICHER","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,20.25
"409","four.antenatal",0,0,"RICHEST","2010","DHS","GICUMBI",2,"Four Antenatal Visits",16,0
"410","met.need.contraceptive",41.63,0.0206646532520736,"TOTAL","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,41.63
"411","met.need.contraceptive",41.63,0.0206646532520736,"RURAL","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,41.63
"412","met.need.contraceptive",66.32,0.219846249161576,"POOREST","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,66.32
"413","met.need.contraceptive",43.18,0.204954421743313,"POORER","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,43.18
"414","met.need.contraceptive",42.79,0.040259371059428,"MIDDLE","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,42.79
"415","met.need.contraceptive",20.13,0.0784857171620281,"RICHER","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,20.13
"416","met.need.contraceptive",49.21,0.499875314503084,"RICHEST","2010","DHS","GICUMBI",2,"Met Need for Contraceptive",17,49.21
"417","skilled.delivery",77.43,0.00414017591281414,"TOTAL","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,77.43
"418","skilled.delivery",75.05,0.0311192311858229,"MALE","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,75.05
"419","skilled.delivery",79.96,0.0264924107149464,"FEMALE","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,79.96
"420","skilled.delivery",77.43,0.00414017591281414,"RURAL","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,77.43
"421","skilled.delivery",60.13,0.0794772321448392,"POOREST","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,60.13
"422","skilled.delivery",91.04,0.0828617591028395,"POORER","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,91.04
"423","skilled.delivery",71.17,0.161037484237712,"MIDDLE","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,71.17
"424","skilled.delivery",66.84,0.109923124580788,"RICHER","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,66.84
"425","skilled.delivery",100,0,"RICHEST","2010","DHS","GICUMBI",2,"Skilled Individual at Delivery of Child",NA,100
"426","mal.nourished.children",0,0,"TOTAL","2010","DHS","GISAGARA",1,"Under 5 Malnutrition",3,100
"427","mal.nourished.children",0,0,"MALE","2010","DHS","GISAGARA",1,"Under 5 Malnutrition",3,100
"428","mal.nourished.children",0,0,"FEMALE","2010","DHS","GISAGARA",1,"Under 5 Malnutrition",3,100
