"","X1","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"216",435,"underweight",7.14,2.60208521396521e-18,"MALE",2010,"DHS","GISAGARA",1,"Underweight",4,92.86
"217",436,"underweight",8.56,0.0201626501524492,"URBAN",2010,"DHS","GISAGARA",1,"Underweight",4,91.44
"218",437,"underweight",50,0,"MIDDLE",2010,"DHS","GISAGARA",1,"Underweight",4,50
"219",439,"underweight",7.49,0.0122343662661928,"RICHEST",2010,"DHS","GISAGARA",1,"Underweight",4,92.51
"220",440,"overweight",3.9,0.0339591055973453,"TOTAL",2010,"DHS","GISAGARA",1,"Overweight",5,96.1
"221",441,"overweight",7.25,0.0661592044418744,"FEMALE",2010,"DHS","GISAGARA",1,"Overweight",5,92.75
"222",443,"overweight",3.9,0.0339591055973453,"URBAN",2010,"DHS","GISAGARA",1,"Overweight",5,96.1
"223",445,"overweight",25.04,0,"RICHER",2010,"DHS","GISAGARA",1,"Overweight",5,74.96
"224",446,"overweight",2.21,0.021767705499688,"RICHEST",2010,"DHS","GISAGARA",1,"Overweight",5,97.79
"225",447,"bednet",95.39,0.0116723456803522,"TOTAL",2010,"DHS","GISAGARA",2,"Use Bednets",11,95.39
"226",448,"bednet",96.11,0.0246807489349507,"MALE",2010,"DHS","GISAGARA",2,"Use Bednets",11,96.11
"227",449,"bednet",94.8,0.0423534608288644,"FEMALE",2010,"DHS","GISAGARA",2,"Use Bednets",11,94.8
"228",450,"bednet",95.39,0.0116723456803522,"URBAN",2010,"DHS","GISAGARA",2,"Use Bednets",11,95.39
"229",451,"bednet",42.86,1.38777878078145e-17,"MIDDLE",2010,"DHS","GISAGARA",2,"Use Bednets",11,42.86
"230",452,"bednet",94.97,0.0652027650000808,"RICHER",2010,"DHS","GISAGARA",2,"Use Bednets",11,94.97
"231",453,"bednet",97.81,0.000233065014830447,"RICHEST",2010,"DHS","GISAGARA",2,"Use Bednets",11,97.81
"232",461,"four.antenatal",49.54,0.130137631773733,"TOTAL",2010,"DHS","GISAGARA",2,"Four Antenatal Visits",16,49.54
"233",462,"four.antenatal",39.34,0.188087231330632,"MALE",2010,"DHS","GISAGARA",2,"Four Antenatal Visits",16,39.34
"234",463,"four.antenatal",53.46,0.110730284992068,"FEMALE",2010,"DHS","GISAGARA",2,"Four Antenatal Visits",16,53.46
"235",464,"four.antenatal",49.54,0.130137631773733,"URBAN",2010,"DHS","GISAGARA",2,"Four Antenatal Visits",16,49.54
"236",467,"four.antenatal",52.85,0.0901854658553033,"RICHEST",2010,"DHS","GISAGARA",2,"Four Antenatal Visits",16,52.85
"237",468,"met.need.contraceptive",47.58,0.0760593713288757,"TOTAL",2010,"DHS","GISAGARA",2,"Met Need for Contraceptive",17,47.58
"238",469,"met.need.contraceptive",47.58,0.0760593713288757,"URBAN",2010,"DHS","GISAGARA",2,"Met Need for Contraceptive",17,47.58
"239",472,"met.need.contraceptive",45.16,0.0624243706324749,"RICHEST",2010,"DHS","GISAGARA",2,"Met Need for Contraceptive",17,45.16
"240",473,"skilled.delivery",93.63,0.0340692040509395,"TOTAL",2010,"DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,93.63
"241",475,"skilled.delivery",89.64,0.0676390993914774,"FEMALE",2010,"DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,89.64
"242",476,"skilled.delivery",93.63,0.0340692040509395,"URBAN",2010,"DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,93.63
"243",479,"skilled.delivery",92.78,0.0401308623870142,"RICHEST",2010,"DHS","GISAGARA",2,"Skilled Individual at Delivery of Child",NA,92.78
"244",480,"mal.nourished.children",69.11,0.129979628409799,"TOTAL",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,30.89
"245",481,"mal.nourished.children",88.77,0.123702293289153,"MALE",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,11.23
"246",482,"mal.nourished.children",25.12,0.12383154527278,"FEMALE",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,74.88
"247",483,"mal.nourished.children",69.11,0.129979628409799,"RURAL",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,30.89
"248",485,"mal.nourished.children",59.93,0.0802922941195822,"POORER",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,40.07
"249",488,"mal.nourished.children",50,0,"RICHEST",2010,"DHS","HUYE",1,"Under 5 Malnutrition",3,50
"250",489,"underweight",18.43,0.0165964743816185,"TOTAL",2010,"DHS","HUYE",1,"Underweight",4,81.57
"251",490,"underweight",12.5,5.20417042793042e-18,"FEMALE",2010,"DHS","HUYE",1,"Underweight",4,87.5
"252",491,"underweight",22.75,0.0247492474190307,"MALE",2010,"DHS","HUYE",1,"Underweight",4,77.25
"253",492,"underweight",18.43,0.0165964743816185,"RURAL",2010,"DHS","HUYE",1,"Underweight",4,81.57
"254",494,"underweight",11.06,0.0498574638175576,"POORER",2010,"DHS","HUYE",1,"Underweight",4,88.94
"255",496,"underweight",22.2,0.0245592961943848,"RICHER",2010,"DHS","HUYE",1,"Underweight",4,77.8
"256",497,"underweight",29.98,0.0199421891282567,"RICHEST",2010,"DHS","HUYE",1,"Underweight",4,70.02
"257",507,"bednet",97.57,0.0240363706783207,"TOTAL",2010,"DHS","HUYE",2,"Use Bednets",11,97.57
"258",508,"bednet",98.02,0.0199978850219785,"MALE",2010,"DHS","HUYE",2,"Use Bednets",11,98.02
"259",509,"bednet",97.14,0.0277557046016554,"FEMALE",2010,"DHS","HUYE",2,"Use Bednets",11,97.14
"260",510,"bednet",97.57,0.0240363706783207,"RURAL",2010,"DHS","HUYE",2,"Use Bednets",11,97.57
"261",513,"bednet",90.28,0.111256130245931,"MIDDLE",2010,"DHS","HUYE",2,"Use Bednets",11,90.28
"262",525,"four.antenatal",24.08,0.0593333189830663,"TOTAL",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,24.08
"263",526,"four.antenatal",24.97,0.0311745547430384,"MALE",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,24.97
"264",527,"four.antenatal",22.99,0.0945306407950414,"FEMALE",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,22.99
"265",528,"four.antenatal",24.08,0.0593333189830663,"RURAL",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,24.08
"266",530,"four.antenatal",12.56,0.0619157801550444,"POORER",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,12.56
"267",531,"four.antenatal",16.56,0.111795449176054,"MIDDLE",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,16.56
"268",532,"four.antenatal",14.44,0.1636869790054,"RICHER",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,14.44
"269",533,"four.antenatal",25,0,"RICHEST",2010,"DHS","HUYE",2,"Four Antenatal Visits",16,25
"270",541,"skilled.delivery",69.21,0.0237005737088873,"TOTAL",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,69.21
"271",542,"skilled.delivery",63.55,0.0909011838592617,"MALE",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,63.55
"272",543,"skilled.delivery",76.54,0.0763691154070953,"FEMALE",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,76.54
"273",544,"skilled.delivery",69.21,0.0237005737088873,"RURAL",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,69.21
"274",545,"skilled.delivery",71.51,0.0827240229386756,"POOREST",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,71.51
"275",546,"skilled.delivery",63.56,0.0822186612436079,"POORER",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,63.56
"276",547,"skilled.delivery",62.53,0.0313935019467404,"MIDDLE",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,62.53
"277",548,"skilled.delivery",88.96,0.0745302994507024,"RICHER",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,88.96
"278",549,"skilled.delivery",50,0,"RICHEST",2010,"DHS","HUYE",2,"Skilled Individual at Delivery of Child",NA,50
"279",552,"mal.nourished.children",22.3,0.19735218153081,"FEMALE",2010,"DHS","KAMONYI",1,"Under 5 Malnutrition",3,77.7
"280",559,"underweight",27.44,0.0900374758394185,"TOTAL",2010,"DHS","KAMONYI",1,"Underweight",4,72.56
"281",560,"underweight",21.55,0.108627339247531,"FEMALE",2010,"DHS","KAMONYI",1,"Underweight",4,78.45
"282",561,"underweight",36.04,0.0517270710682753,"MALE",2010,"DHS","KAMONYI",1,"Underweight",4,63.96
"283",562,"underweight",27.44,0.0900374758394185,"RURAL",2010,"DHS","KAMONYI",1,"Underweight",4,72.56
"284",564,"underweight",8.54,0.0972252807066226,"POORER",2010,"DHS","KAMONYI",1,"Underweight",4,91.46
"285",565,"underweight",33.83,0.0311729579141468,"MIDDLE",2010,"DHS","KAMONYI",1,"Underweight",4,66.17
"286",577,"bednet",98.46,0.0140462733871976,"TOTAL",2010,"DHS","KAMONYI",2,"Use Bednets",11,98.46
"287",578,"bednet",96.52,0.0316617826057619,"MALE",2010,"DHS","KAMONYI",2,"Use Bednets",11,96.52
"288",580,"bednet",98.46,0.0140462733871976,"RURAL",2010,"DHS","KAMONYI",2,"Use Bednets",11,98.46
"289",581,"bednet",91.26,0.0576990690763445,"POOREST",2010,"DHS","KAMONYI",2,"Use Bednets",11,91.26
"290",595,"four.antenatal",18.88,0.136435546742332,"TOTAL",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,18.88
"291",596,"four.antenatal",12.52,0.0538163940261115,"MALE",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,12.52
"292",597,"four.antenatal",31.1,0.170609385667441,"FEMALE",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,31.1
"293",598,"four.antenatal",18.88,0.136435546742332,"RURAL",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,18.88
"294",599,"four.antenatal",14.35,0.163449503936979,"POOREST",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,14.35
"295",601,"four.antenatal",12.89,0.0251355458275857,"MIDDLE",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,12.89
"296",603,"four.antenatal",50,0,"RICHEST",2010,"DHS","KAMONYI",2,"Four Antenatal Visits",16,50
"297",604,"met.need.contraceptive",53.67,0.0356855025452907,"TOTAL",2010,"DHS","KAMONYI",2,"Met Need for Contraceptive",17,53.67
"298",605,"met.need.contraceptive",53.67,0.0356855025452907,"RURAL",2010,"DHS","KAMONYI",2,"Met Need for Contraceptive",17,53.67
"299",607,"met.need.contraceptive",47.45,0.198521930331624,"POORER",2010,"DHS","KAMONYI",2,"Met Need for Contraceptive",17,47.45
"300",608,"met.need.contraceptive",42.48,0.13271160659147,"MIDDLE",2010,"DHS","KAMONYI",2,"Met Need for Contraceptive",17,42.48
"301",610,"met.need.contraceptive",66.67,2.77555756156289e-17,"RICHEST",2010,"DHS","KAMONYI",2,"Met Need for Contraceptive",17,66.67
"302",611,"skilled.delivery",64.68,0.0644035987692635,"TOTAL",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,64.68
"303",612,"skilled.delivery",66.19,0.0313032575820257,"MALE",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,66.19
"304",613,"skilled.delivery",62.55,0.124997998589081,"FEMALE",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,62.55
"305",614,"skilled.delivery",64.68,0.0644035987692635,"RURAL",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,64.68
"306",616,"skilled.delivery",48.2,0.131568117626802,"POORER",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,48.2
"307",617,"skilled.delivery",90.7,0.013069625805103,"MIDDLE",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,90.7
"308",618,"skilled.delivery",63.72,0.199067409887206,"RICHER",2010,"DHS","KAMONYI",2,"Skilled Individual at Delivery of Child",NA,63.72
"309",620,"mal.nourished.children",20.15,0.0942730288562969,"TOTAL",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,79.85
"310",622,"mal.nourished.children",15.43,0.118114927628736,"FEMALE",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,84.57
"311",623,"mal.nourished.children",20.15,0.0942730288562969,"URBAN",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,79.85
"312",624,"mal.nourished.children",50,0,"POOREST",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,50
"313",627,"mal.nourished.children",25,0,"RICHER",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,75
"314",628,"mal.nourished.children",17.15,0.101954977209587,"RICHEST",2010,"DHS","KARONGI",1,"Under 5 Malnutrition",3,82.85
"315",629,"underweight",9.69,0.036165934139759,"TOTAL",2010,"DHS","KARONGI",1,"Underweight",4,90.31
"316",630,"underweight",2.31,0.025934505926971,"FEMALE",2010,"DHS","KARONGI",1,"Underweight",4,97.69
"317",631,"underweight",23.25,0.0578994379959947,"MALE",2010,"DHS","KARONGI",1,"Underweight",4,76.75
"318",632,"underweight",9.69,0.036165934139759,"URBAN",2010,"DHS","KARONGI",1,"Underweight",4,90.31
"319",636,"underweight",22.3,2.77555756156289e-17,"RICHER",2010,"DHS","KARONGI",1,"Underweight",4,77.7
"320",637,"underweight",5.86,0.0113087683167321,"RICHEST",2010,"DHS","KARONGI",1,"Underweight",4,94.14
"321",638,"overweight",3.63,0.0316336730832352,"TOTAL",2010,"DHS","KARONGI",1,"Overweight",5,96.37
"322",639,"overweight",5.6,0.0492755612612449,"FEMALE",2010,"DHS","KARONGI",1,"Overweight",5,94.4
"323",641,"overweight",3.63,0.0316336730832352,"URBAN",2010,"DHS","KARONGI",1,"Overweight",5,96.37
"324",646,"overweight",5.81,0.0112129245521839,"RICHEST",2010,"DHS","KARONGI",1,"Overweight",5,94.19
"325",647,"bednet",87.53,0.0282958443627291,"TOTAL",2010,"DHS","KARONGI",2,"Use Bednets",11,87.53
"326",648,"bednet",85.56,0.0302150718012538,"MALE",2010,"DHS","KARONGI",2,"Use Bednets",11,85.56
"327",649,"bednet",89.68,0.0231862246695538,"FEMALE",2010,"DHS","KARONGI",2,"Use Bednets",11,89.68
"328",650,"bednet",87.53,0.0282958443627291,"URBAN",2010,"DHS","KARONGI",2,"Use Bednets",11,87.53
"329",654,"bednet",92.98,1.04083408558608e-17,"RICHER",2010,"DHS","KARONGI",2,"Use Bednets",11,92.98
"330",655,"bednet",83.37,0.0296670736334893,"RICHEST",2010,"DHS","KARONGI",2,"Use Bednets",11,83.37
"331",665,"four.antenatal",22.06,0.0334423403300937,"TOTAL",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,22.06
"332",666,"four.antenatal",25.79,0.0825809083596489,"MALE",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,25.79
"333",667,"four.antenatal",18.03,0.0161003232370458,"FEMALE",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,18.03
"334",668,"four.antenatal",22.06,0.0334423403300937,"URBAN",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,22.06
"335",672,"four.antenatal",16.67,1.38777878078145e-17,"RICHER",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,16.67
"336",673,"four.antenatal",21.97,0.0532043605176268,"RICHEST",2010,"DHS","KARONGI",2,"Four Antenatal Visits",16,21.97
"337",674,"met.need.contraceptive",30.95,0.0990970900315787,"TOTAL",2010,"DHS","KARONGI",2,"Met Need for Contraceptive",17,30.95
"338",675,"met.need.contraceptive",30.95,0.0990970900315787,"URBAN",2010,"DHS","KARONGI",2,"Met Need for Contraceptive",17,30.95
"339",679,"met.need.contraceptive",40,1.38777878078145e-17,"RICHER",2010,"DHS","KARONGI",2,"Met Need for Contraceptive",17,40
"340",680,"met.need.contraceptive",34.33,0.0973795552362394,"RICHEST",2010,"DHS","KARONGI",2,"Met Need for Contraceptive",17,34.33
"341",681,"skilled.delivery",81.31,0.136645531936031,"TOTAL",2010,"DHS","KARONGI",2,"Skilled Individual at Delivery of Child",NA,81.31
"342",684,"skilled.delivery",81.31,0.136645531936031,"URBAN",2010,"DHS","KARONGI",2,"Skilled Individual at Delivery of Child",NA,81.31
"343",686,"skilled.delivery",50,0,"POORER",2010,"DHS","KARONGI",2,"Skilled Individual at Delivery of Child",NA,50
"344",688,"skilled.delivery",66.67,6.93889390390723e-17,"RICHER",2010,"DHS","KARONGI",2,"Skilled Individual at Delivery of Child",NA,66.67
"345",689,"skilled.delivery",94.87,0.013068271284897,"RICHEST",2010,"DHS","KARONGI",2,"Skilled Individual at Delivery of Child",NA,94.87
"346",690,"mal.nourished.children",54.18,0.00349297331128755,"TOTAL",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,45.82
"347",691,"mal.nourished.children",56.4,0.142475367966726,"MALE",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,43.6
"348",693,"mal.nourished.children",54.18,0.00349297331128755,"RURAL",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,45.82
"349",694,"mal.nourished.children",42.86,0,"POOREST",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,57.14
"350",695,"mal.nourished.children",66.08,0.114734269609723,"POORER",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,33.92
"351",696,"mal.nourished.children",33.33,5.55111512312578e-17,"MIDDLE",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,66.67
"352",697,"mal.nourished.children",57.35,0.0389617134369354,"RICHER",2010,"DHS","KAYONZA",1,"Under 5 Malnutrition",3,42.65
"353",699,"underweight",5.23,0.0252597786694733,"TOTAL",2010,"DHS","KAYONZA",1,"Underweight",4,94.77
"354",700,"underweight",6.53,0.070899980811618,"FEMALE",2010,"DHS","KAYONZA",1,"Underweight",4,93.47
"355",701,"underweight",3.84,0.0266425789607733,"MALE",2010,"DHS","KAYONZA",1,"Underweight",4,96.16
"356",702,"underweight",5.23,0.0252597786694733,"RURAL",2010,"DHS","KAYONZA",1,"Underweight",4,94.77
"357",703,"underweight",12.54,8.67361737988404e-18,"POOREST",2010,"DHS","KAYONZA",1,"Underweight",4,87.46
"358",705,"underweight",7.27,0.0286851261779208,"MIDDLE",2010,"DHS","KAYONZA",1,"Underweight",4,92.73
"359",717,"bednet",87.02,0.122496845817792,"TOTAL",2010,"DHS","KAYONZA",2,"Use Bednets",11,87.02
"360",718,"bednet",88.8,0.10435348933722,"MALE",2010,"DHS","KAYONZA",2,"Use Bednets",11,88.8
"361",719,"bednet",85.1,0.142594649256476,"FEMALE",2010,"DHS","KAYONZA",2,"Use Bednets",11,85.1
"362",720,"bednet",87.02,0.122496845817792,"RURAL",2010,"DHS","KAYONZA",2,"Use Bednets",11,87.02
"363",722,"bednet",83.23,0.121678883278233,"POORER",2010,"DHS","KAYONZA",2,"Use Bednets",11,83.23
"364",723,"bednet",86.12,0.0695096122810048,"MIDDLE",2010,"DHS","KAYONZA",2,"Use Bednets",11,86.12
"365",724,"bednet",91.65,0.0345566937941234,"RICHER",2010,"DHS","KAYONZA",2,"Use Bednets",11,91.65
"366",735,"four.antenatal",16.6,0.0910227324955619,"TOTAL",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,16.6
"367",736,"four.antenatal",23.92,0.0745546442990531,"MALE",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,23.92
"368",737,"four.antenatal",7.57,0.0826304514583457,"FEMALE",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,7.57
"369",738,"four.antenatal",16.6,0.0910227324955619,"RURAL",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,16.6
"370",739,"four.antenatal",9.89,0.0217046807652736,"POOREST",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,9.89
"371",741,"four.antenatal",33.33,5.55111512312578e-17,"MIDDLE",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,33.33
"372",742,"four.antenatal",38.44,0.177694229226674,"RICHER",2010,"DHS","KAYONZA",2,"Four Antenatal Visits",16,38.44
"373",744,"met.need.contraceptive",65.35,0.0328524076314747,"TOTAL",2010,"DHS","KAYONZA",2,"Met Need for Contraceptive",17,65.35
"374",745,"met.need.contraceptive",65.35,0.0328524076314747,"RURAL",2010,"DHS","KAYONZA",2,"Met Need for Contraceptive",17,65.35
"375",746,"met.need.contraceptive",57.14,9.71445146547012e-17,"POOREST",2010,"DHS","KAYONZA",2,"Met Need for Contraceptive",17,57.14
"376",749,"met.need.contraceptive",50,0,"RICHER",2010,"DHS","KAYONZA",2,"Met Need for Contraceptive",17,50
"377",751,"skilled.delivery",53.13,0.0134335136083822,"TOTAL",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,53.13
"378",752,"skilled.delivery",65.33,0.035960075555413,"MALE",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,65.33
"379",753,"skilled.delivery",35.44,0.0856561616248062,"FEMALE",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,35.44
"380",754,"skilled.delivery",53.13,0.0134335136083822,"RURAL",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,53.13
"381",755,"skilled.delivery",46.76,0.0606193784732595,"POOREST",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,46.76
"382",757,"skilled.delivery",60,8.32667268468868e-17,"MIDDLE",2010,"DHS","KAYONZA",2,"Skilled Individual at Delivery of Child",NA,60
"383",760,"mal.nourished.children",58.08,0.148578751987527,"TOTAL",2010,"DHS","KICUKIRO",1,"Under 5 Malnutrition",3,41.92
"384",762,"mal.nourished.children",29.63,0.153614239838027,"FEMALE",2010,"DHS","KICUKIRO",1,"Under 5 Malnutrition",3,70.37
"385",763,"mal.nourished.children",58.08,0.148578751987527,"RURAL",2010,"DHS","KICUKIRO",1,"Under 5 Malnutrition",3,41.92
"386",765,"mal.nourished.children",43.66,0.111063902953493,"POORER",2010,"DHS","KICUKIRO",1,"Under 5 Malnutrition",3,56.34
"387",766,"mal.nourished.children",40.54,0.0818146597449277,"MIDDLE",2010,"DHS","KICUKIRO",1,"Under 5 Malnutrition",3,59.46
"388",769,"underweight",23.35,0.0976055565607997,"TOTAL",2010,"DHS","KICUKIRO",1,"Underweight",4,76.65
"389",770,"underweight",20.38,0.155965279480741,"FEMALE",2010,"DHS","KICUKIRO",1,"Underweight",4,79.62
"390",771,"underweight",27.11,0.0243856247495042,"MALE",2010,"DHS","KICUKIRO",1,"Underweight",4,72.89
"391",772,"underweight",23.35,0.0976055565607997,"RURAL",2010,"DHS","KICUKIRO",1,"Underweight",4,76.65
"392",773,"underweight",46.1,0.143371539832507,"POOREST",2010,"DHS","KICUKIRO",1,"Underweight",4,53.9
"393",774,"underweight",12.2,0.0442342042420789,"POORER",2010,"DHS","KICUKIRO",1,"Underweight",4,87.8
"394",775,"underweight",11.88,0.0966571160306853,"MIDDLE",2010,"DHS","KICUKIRO",1,"Underweight",4,88.12
"395",777,"underweight",16.31,0.0605884162114023,"RICHEST",2010,"DHS","KICUKIRO",1,"Underweight",4,83.69
"396",787,"bednet",74.79,7.06181133359489e-05,"TOTAL",2010,"DHS","KICUKIRO",2,"Use Bednets",11,74.79
"397",788,"bednet",77.46,0.0145674989633223,"MALE",2010,"DHS","KICUKIRO",2,"Use Bednets",11,77.46
"398",789,"bednet",72.64,0.012416661923377,"FEMALE",2010,"DHS","KICUKIRO",2,"Use Bednets",11,72.64
